"","difference","method","beta","sigma","xi","n","alpha","time","hatsigma","hatxi"
"774","-2.22634787404084","Residuals","0.99","0.1","-0.15","2000","0.05","0.0372931957244873","1.02459455133173","-0.386317422210916"
"775","-1.05868641903665","AD","0.99","0.1","-0.15","2000","0.05","0.0539669990539551","0.55957947670554","-0.362281162040762"
"776","-1.0650350476705","CVM","0.99","0.1","-0.15","2000","0.05","0.0191259384155273","0.568671865266909","-0.370342728066988"
"777","-1.91024270767942","Langousis","0.99","0.1","-0.15","2000","0.005","0.439425945281982","0.870061642937138","-0.339790777252203"
"778","-2.22634787404084","Residuals","0.99","0.1","-0.15","2000","0.005","0.0413458347320557","0.993757239165687","-0.350165169830162"
"779","-1.06741821648187","AD","0.99","0.1","-0.15","2000","0.005","0.0208120346069336","0.673950632384335","-0.45899136230844"
"780","-1.06741821648187","CVM","0.99","0.1","-0.15","2000","0.005","0.017009973526001","0.673950632384335","-0.45899136230844"
"781","-1.87933410805053","Langousis","0.99","0.1","-0.15","2000","0.001","0.495741128921509","0.847834715841109","-0.346507319238116"
"782","-2.22634787404084","Residuals","0.99","0.1","-0.15","2000","0.001","0.0381460189819336","1.00779681268219","-0.370290354778764"
"783","0.00691486415248344","AD","0.99","0.1","-0.15","2000","0.001","2.73036789894104","0.0672125695765867","-0.175092268664906"
"784","-1.109034573204","CVM","0.99","0.1","-0.15","2000","0.001","0.0185160636901855","0.725462111403002","-0.520927431629601"
"785","-1.59224406377776","Langousis","0.99","0.1","-0.15","10000","0.1","2.90340089797974","0.810992167289778","-0.395155153360586"
"786","0.000400810265214435","Residuals","0.99","0.1","-0.15","10000","0.1","0.357023000717163","0.0844857720754843","-0.074910272075866"
"787","-0.00873825298003617","AD","0.99","0.1","-0.15","10000","0.1","18.1034801006317","0.0988142408479952","-0.158500992054024"
"788","-0.0128886408848379","CVM","0.99","0.1","-0.15","10000","0.1","18.9586451053619","0.10543041314605","-0.190756882537107"
"789","-1.94757911401868","Langousis","0.99","0.1","-0.15","10000","0.05","2.80144715309143","0.914684661032276","-0.367455914216466"
"790","-0.504479136221514","Residuals","0.99","0.1","-0.15","10000","0.05","0.365545988082886","0.495676102360631","-0.588279521164131"
"791","-0.00390665345921226","AD","0.99","0.1","-0.15","10000","0.05","16.6882939338684","0.0922435524695901","-0.126621961790358"
"792","-0.808695133558122","CVM","0.99","0.1","-0.15","10000","0.05","9.22636198997498","0.612735379266196","-0.530670751238654"
"793","-1.84951461447176","Langousis","0.99","0.1","-0.15","10000","0.005","2.92163109779358","0.888155763362739","-0.376520982460492"
"794","-0.487902137375655","Residuals","0.99","0.1","-0.15","10000","0.005","0.357878923416138","0.498548228473719","-0.589131983915704"
"795","-0.0382153281966287","AD","0.99","0.1","-0.15","10000","0.005","18.048327922821","0.147770103842018","-0.343988700596639"
"796","-0.949590102963335","CVM","0.99","0.1","-0.15","10000","0.005","3.87328100204468","0.632198273576198","-0.477404209135862"
"797","-1.84315962149765","Langousis","0.99","0.1","-0.15","10000","0.001","2.84859180450439","0.883054370885461","-0.372426977420636"
"798","0.00171162835589955","Residuals","0.99","0.1","-0.15","10000","0.001","0.359081983566284","0.0972631929984136","-0.23543355006754"
"799","0.000792243030229844","AD","0.99","0.1","-0.15","10000","0.001","18.0190978050232","0.0956472207427905","-0.223682050817014"
"800","-1.04684321348111","CVM","0.99","0.1","-0.15","10000","0.001","0.406041145324707","0.725773708866684","-0.533226678168089"
"801","-1.8743887856831","Langousis","0.99","0.1","0","2000","0.1","0.39012598991394","0.872316329489916","-0.340113534768678"
"802","-0.313253319956962","Residuals","0.99","0.1","0","2000","0.1","0.0508160591125488","0.445320436419537","-0.608011332500927"
"803","-1.04698081307215","AD","0.99","0.1","0","2000","0.1","0.0198957920074463","0.691730616356713","-0.45496310090757"
"804","-1.04698081307215","CVM","0.99","0.1","0","2000","0.1","0.0168709754943848","0.691730616356713","-0.45496310090757"
"805","-1.85667252120418","Langousis","0.99","0.1","0","2000","0.05","0.429419040679932","0.889963785704655","-0.350937002775646"
"806","-2.22634787404084","Residuals","0.99","0.1","0","2000","0.05","0.0345959663391113","1.06963400523173","-0.378486819689102"
"807","-0.999822982793425","AD","0.99","0.1","0","2000","0.05","0.0189089775085449","0.691277046599409","-0.465324892147387"
"808","-0.999822982793425","CVM","0.99","0.1","0","2000","0.05","0.0187969207763672","0.691277046599409","-0.465324892147387"
"809","-2.21878629954345","Langousis","0.99","0.1","0","2000","0.005","0.428481101989746","1.08451650229053","-0.375434650232347"
"810","-2.22634787404084","Residuals","0.99","0.1","0","2000","0.005","0.0370640754699707","1.08802210424332","-0.375792657834275"
"811","-0.0476434549783207","AD","0.99","0.1","0","2000","0.005","1.6663658618927","0.143328119602913","-0.127143630961402"
"812","-0.911472287919462","CVM","0.99","0.1","0","2000","0.005","0.295469999313354","0.642534459284913","-0.428534644396944"
"813","-2.19427855445117","Langousis","0.99","0.1","0","2000","0.001","0.415911912918091","0.94305702198747","-0.325900156912064"
"814","-2.22634787404084","Residuals","0.99","0.1","0","2000","0.001","0.0283899307250977","0.95899187569467","-0.329298119832286"
"815","-1.10146838871174","AD","0.99","0.1","0","2000","0.001","0.0208859443664551","0.671308677117695","-0.427288045570819"
"816","-1.10146838871174","CVM","0.99","0.1","0","2000","0.001","0.0207638740539551","0.671308677117695","-0.427288045570819"
"817","-1.89783065111744","Langousis","0.99","0.1","0","10000","0.1","2.84764409065247","0.874418742548147","-0.35074626938652"
"818","-0.618696046380927","Residuals","0.99","0.1","0","10000","0.1","0.358993053436279","0.546836170340632","-0.537694096968373"
"819","0.00219332431735886","AD","0.99","0.1","0","10000","0.1","16.3889350891113","0.108051085970786","-0.178806567932263"
"820","-9.37704637138381e-05","CVM","0.99","0.1","0","10000","0.1","16.4928860664368","0.110611607696385","-0.189799263549689"
"821","-1.80553351327625","Langousis","0.99","0.1","0","10000","0.05","2.84755802154541","0.828108068687556","-0.329494308107691"
"822","-1.74788419243719","Residuals","0.99","0.1","0","10000","0.05","0.363852977752686","0.796014355106118","-0.319509818933357"
"823","-0.072575095833777","AD","0.99","0.1","0","10000","0.05","14.7218108177185","0.178414109333573","-0.239968036634589"
"824","-1.05168747878656","CVM","0.99","0.1","0","10000","0.05","0.0307791233062744","0.647152544426013","-0.403287451761851"
"825","-1.86251847833062","Langousis","0.99","0.1","0","10000","0.005","2.96488213539124","0.85148494502044","-0.332618627178809"
"826","-1.55815476495492","Residuals","0.99","0.1","0","10000","0.005","0.348166942596436","0.761371684666879","-0.341557489139921"
"827","-1.05182461061861","AD","0.99","0.1","0","10000","0.005","0.0299179553985596","0.624126300425024","-0.378979421162416"
"828","-1.05182461061861","CVM","0.99","0.1","0","10000","0.005","0.0312280654907227","0.624126300425024","-0.378979421162416"
"829","-1.89503971885553","Langousis","0.99","0.1","0","10000","0.001","2.79431986808777","0.889141752540119","-0.357277121706178"
"830","-0.435311078171193","Residuals","0.99","0.1","0","10000","0.001","0.325656175613403","0.468747057711191","-0.566464975388258"
"831","-0.0147858739577074","AD","0.99","0.1","0","10000","0.001","16.659343957901","0.138802892836638","-0.275275049757331"
"832","-1.06230761689329","CVM","0.99","0.1","0","10000","0.001","0.0337510108947754","0.681672807127814","-0.457226181862565"
"833","-1.30363902189371","Langousis","0.99","0.1","0.15","2000","0.1","0.433675050735474","0.603670638671126","-0.260017458906808"
"834","-2.22634787404084","Residuals","0.99","0.1","0.15","2000","0.1","0.0368740558624268","0.948867025085808","-0.311082594501498"
"835","-1.08860527023812","AD","0.99","0.1","0.15","2000","0.1","0.0182631015777588","0.545422825460871","-0.258042430010266"
"836","-1.08860527023812","CVM","0.99","0.1","0.15","2000","0.1","0.0162258148193359","0.545422825460871","-0.258042430010266"
"837","-1.98235289447757","Langousis","0.99","0.1","0.15","2000","0.05","0.416141986846924","0.872375735789934","-0.321177266256503"
"838","-2.22634787404084","Residuals","0.99","0.1","0.15","2000","0.05","0.0367131233215332","1.00210839582687","-0.345202899359656"
"839","-0.998600292886439","AD","0.99","0.1","0.15","2000","0.05","0.0191068649291992","0.437333873947972","-0.188840232052099"
"840","-0.998600292886439","CVM","0.99","0.1","0.15","2000","0.05","0.018869161605835","0.437333873947972","-0.188840232052099"
"841","-1.75326908047374","Langousis","0.99","0.1","0.15","2000","0.005","0.425620079040527","0.852297827825355","-0.351344833551655"
"842","-2.22634787404084","Residuals","0.99","0.1","0.15","2000","0.005","0.0369000434875488","1.06445871791347","-0.374236921445724"
"843","-1.03787853517898","AD","0.99","0.1","0.15","2000","0.005","0.0165529251098633","0.684936286218771","-0.431007937231976"
"844","-1.03787853517898","CVM","0.99","0.1","0.15","2000","0.005","0.0179388523101807","0.684936286218771","-0.431007937231976"
"845","-1.79138533219184","Langousis","0.99","0.1","0.15","2000","0.001","0.433142900466919","0.723308192637512","-0.194853365215293"
"846","-2.22634787404084","Residuals","0.99","0.1","0.15","2000","0.001","0.0355839729309082","0.897139712311337","-0.22830503740395"
"847","0.00161172545136701","AD","0.99","0.1","0.15","2000","0.001","1.51792192459106","0.0755361241949448","0.524422850459286"
"848","-1.07475761183933","CVM","0.99","0.1","0.15","2000","0.001","0.0162360668182373","0.541477507427158","-0.158485734791532"
"849","-1.55240659666189","Langousis","0.99","0.1","0.15","10000","0.1","2.75701308250427","0.727166945177733","-0.310592470569068"
"850","-1.35436695649498","Residuals","0.99","0.1","0.15","10000","0.1","0.313562154769897","0.662916336045219","-0.308331067321631"
"851","-1.06436389550764","AD","0.99","0.1","0.15","10000","0.1","0.0282490253448486","0.596030769113253","-0.328360807524477"
"852","-1.06436389550764","CVM","0.99","0.1","0.15","10000","0.1","0.0278990268707275","0.596030769113253","-0.328360807524477"
"853","-1.59578215777684","Langousis","0.99","0.1","0.15","10000","0.05","2.88314008712769","0.776336149304395","-0.355394007668303"
"854","0.000123480509555574","Residuals","0.99","0.1","0.15","10000","0.05","0.342628002166748","0.0876892629690968","0.0654392125000741"
"855","4.64585826844832e-05","AD","0.99","0.1","0.15","10000","0.05","16.2164738178253","0.0855990673513007","0.0790278989351394"
"856","-1.04730666134645","CVM","0.99","0.1","0.15","10000","0.05","0.033552885055542","0.606616854072432","-0.381050786817964"
"857","-1.68888366452995","Langousis","0.99","0.1","0.15","10000","0.005","2.8467800617218","0.807088522590206","-0.355192372778728"
"858","0.00198697736443965","Residuals","0.99","0.1","0.15","10000","0.005","0.608099937438965","0.10489871104087","-0.0989832227926925"
"859","-0.00427330957888783","AD","0.99","0.1","0.15","10000","0.005","17.0004889965057","0.110321196324883","-0.126824365698596"
"860","-1.04792571951307","CVM","0.99","0.1","0.15","10000","0.005","0.0295979976654053","0.611268516820155","-0.394085313886605"
"861","-1.67692172117353","Langousis","0.99","0.1","0.15","10000","0.001","2.84824395179749","0.796173443852484","-0.329604860180968"
"862","-0.497618362292286","Residuals","0.99","0.1","0.15","10000","0.001","0.303691864013672","0.467196076430448","-0.412241233587194"
"863","-0.00952380018921017","AD","0.99","0.1","0.15","10000","0.001","14.861289024353","0.12703018411715","-0.034414165162224"
"864","-1.04417995530402","CVM","0.99","0.1","0.15","10000","0.001","0.0282220840454102","0.604318537501296","-0.345613589419729"
"865","-1.82354815056933","Langousis","0.99","0.5","-0.15","2000","0.1","0.392580986022949","0.733646507481283","-0.18178594873707"
"866","-2.22634787404084","Residuals","0.99","0.5","-0.15","2000","0.1","0.0333011150360107","1.53164072157423","-1.80868265791754"
"867","-1.08108603798354","AD","0.99","0.5","-0.15","2000","0.1","0.0175731182098389","0.550950429554298","-0.127749520263647"
"868","-1.08108603798354","CVM","0.99","0.5","-0.15","2000","0.1","0.0157089233398438","0.550950429554298","-0.127749520263647"
"869","-1.22788142731626","Langousis","0.99","0.5","-0.15","2000","0.05","0.436002016067505","0.526053021291134","-0.128245583270874"
"870","-1.3323385124187","Residuals","0.99","0.5","-0.15","2000","0.05","0.044489860534668","0.576895171358053","-0.161718346798314"
"871","-1.07324580722224","AD","0.99","0.5","-0.15","2000","0.05","0.0148739814758301","0.496659973960395","-0.116632893577703"
"872","-1.07324580722224","CVM","0.99","0.5","-0.15","2000","0.05","0.014976978302002","0.496659973960395","-0.116632893577703"
"873","-1.92683786155963","Langousis","0.99","0.5","-0.15","2000","0.005","0.420355081558228","0.794126208005445","-0.184663961752853"
"874","-2.22634787404084","Residuals","0.99","0.5","-0.15","2000","0.005","0.0331799983978271","0.95259461098284","-0.235099073935871"
"875","-1.03646922524182","AD","0.99","0.5","-0.15","2000","0.005","0.0151898860931396","0.567480842389058","-0.126696210481033"
"876","-1.03646922524182","CVM","0.99","0.5","-0.15","2000","0.005","0.0147109031677246","0.567480842389058","-0.126696210481033"
"877","-1.35285853086519","Langousis","0.99","0.5","-0.15","2000","0.001","0.401289939880371","0.616110951310296","-0.155634541615319"
"878","-1.48099213508579","Residuals","0.99","0.5","-0.15","2000","0.001","0.0482649803161621","0.63921078626708","-0.158306046381292"
"879","-1.06531455635996","AD","0.99","0.5","-0.15","2000","0.001","0.0158150196075439","0.530037085170669","-0.110740773790533"
"880","-1.06531455635996","CVM","0.99","0.5","-0.15","2000","0.001","0.0164351463317871","0.530037085170669","-0.110740773790533"
"881","-1.3702748611721","Langousis","0.99","0.5","-0.15","10000","0.1","2.85106992721558","0.60429468535525","-0.116719377859274"
"882","-1.36487231657292","Residuals","0.99","0.5","-0.15","10000","0.1","0.320143938064575","0.602267151894891","-0.11573951539935"
"883","-1.03900084432201","AD","0.99","0.5","-0.15","10000","0.1","0.018604040145874","0.549787768333503","-0.104669810291745"
"884","-1.03900084432201","CVM","0.99","0.5","-0.15","10000","0.1","0.0202929973602295","0.549787768333503","-0.104669810291745"
"885","-1.08636272802374","Langousis","0.99","0.5","-0.15","10000","0.05","2.80158400535583","0.524713984299007","-0.0647491093071198"
"886","-0.748568232813638","Residuals","0.99","0.5","-0.15","10000","0.05","0.340186834335327","0.450612290764333","-0.00418823845910622"
"887","-1.01524987144488","AD","0.99","0.5","-0.15","10000","0.05","0.430996179580688","0.52711812699195","-0.0713052900959773"
"888","-1.01712760020726","CVM","0.99","0.5","-0.15","10000","0.05","0.313678979873657","0.524786612415658","-0.0690540092344199"
"889","-1.17123481282864","Langousis","0.99","0.5","-0.15","10000","0.005","2.78052306175232","0.507398703300165","-0.115851495563811"
"890","-1.35816989434269","Residuals","0.99","0.5","-0.15","10000","0.005","0.320986986160278","0.557725940841895","-0.137479765064813"
"891","-1.06513506514743","AD","0.99","0.5","-0.15","10000","0.005","0.0291028022766113","0.501401458012821","-0.121701707204887"
"892","-1.06513506514743","CVM","0.99","0.5","-0.15","10000","0.005","0.0284168720245361","0.501401458012821","-0.121701707204887"
"893","-1.06376251609503","Langousis","0.99","0.5","-0.15","10000","0.001","2.8402738571167","0.519203993607652","-0.110758608626897"
"894","-1.47795040814615","Residuals","0.99","0.5","-0.15","10000","0.001","0.328160047531128","0.632776489921702","-0.15967296967775"
"895","-1.04903713422882","AD","0.99","0.5","-0.15","10000","0.001","0.0285720825195312","0.519626472214918","-0.112819286485974"
"896","-1.04903713422882","CVM","0.99","0.5","-0.15","10000","0.001","0.0278799533843994","0.519626472214918","-0.112819286485974"
"897","-1.95028776000136","Langousis","0.99","0.5","0","2000","0.1","0.406452894210815","0.751064088489075","-0.185595166360442"
"898","-2.22634787404084","Residuals","0.99","0.5","0","2000","0.1","0.0374372005462646","0.87816773092245","-0.223595404676554"
"899","-1.12301363510035","AD","0.99","0.5","0","2000","0.1","0.0159320831298828","0.55746499791198","-0.132357970538245"
"900","-1.12301363510035","CVM","0.99","0.5","0","2000","0.1","0.0171170234680176","0.55746499791198","-0.132357970538245"
"901","-1.81050831440794","Langousis","0.99","0.5","0","2000","0.05","0.439759016036987","0.731760342288299","-0.179086035533513"
"902","-1.77971654239803","Residuals","0.99","0.5","0","2000","0.05","0.0517668724060059","0.705930391434318","-0.168000340559265"
"903","-1.0506168932418","AD","0.99","0.5","0","2000","0.05","0.0169479846954346","0.495245031490973","-0.0783000618913549"
"904","-1.0506168932418","CVM","0.99","0.5","0","2000","0.05","0.0153238773345947","0.495245031490973","-0.0783000618913549"
"905","-2.02638886891313","Langousis","0.99","0.5","0","2000","0.005","0.449039936065674","0.856665905996833","-0.20015476597587"
"906","-2.22634787404084","Residuals","0.99","0.5","0","2000","0.005","0.0341589450836182","1.39003763130949","-1.56316368006106"
"907","-0.962160961085252","AD","0.99","0.5","0","2000","0.005","0.0159299373626709","0.467884619444002","-0.0258592164736314"
"908","-0.962160961085252","CVM","0.99","0.5","0","2000","0.005","0.015977144241333","0.467884619444002","-0.0258592164736314"
"909","-1.75393408723352","Langousis","0.99","0.5","0","2000","0.001","0.447766065597534","0.731667191746913","-0.178826616255899"
"910","-2.22634787404084","Residuals","0.99","0.5","0","2000","0.001","0.0381639003753662","0.961183469663764","-0.243258299014634"
"911","-1.0449517831465","AD","0.99","0.5","0","2000","0.001","0.0182671546936035","0.570328763131474","-0.145680270116264"
"912","-1.0449517831465","CVM","0.99","0.5","0","2000","0.001","0.0179610252380371","0.570328763131474","-0.145680270116264"
"913","-0.815011638995206","Langousis","0.99","0.5","0","10000","0.1","2.7298469543457","0.431638107191841","0.0257252486633331"
"914","-0.877159070306246","Residuals","0.99","0.5","0","10000","0.1","0.353266954421997","0.442958159971303","0.0129119036231444"
"915","-1.03081625418687","AD","0.99","0.5","0","10000","0.1","0.330711126327515","0.513513131729031","-0.049915126489087"
"916","-1.04176575579426","CVM","0.99","0.5","0","10000","0.1","0.0198512077331543","0.517396666237389","-0.0485860099497256"
"917","-0.795580804035196","Langousis","0.99","0.5","0","10000","0.05","2.94569516181946","0.438930906641515","0.0194999420856944"
"918","-0.85536633436527","Residuals","0.99","0.5","0","10000","0.05","0.345613956451416","0.451105043183747","0.00681148976824187"
"919","-1.00780588669246","AD","0.99","0.5","0","10000","0.05","0.0723528861999512","0.498258262455427","-0.0332370802210609"
"920","-1.00796268287917","CVM","0.99","0.5","0","10000","0.05","0.0276808738708496","0.49770567714078","-0.0327703873251379"
"921","-1.22818077719356","Langousis","0.99","0.5","0","10000","0.005","2.89595699310303","0.537515168121355","-0.0475860018327161"
"922","-0.784511804291624","Residuals","0.99","0.5","0","10000","0.005","0.34858512878418","0.41592618139733","0.0633463388317384"
"923","-0.862271996028056","AD","0.99","0.5","0","10000","0.005","5.92113780975342","0.453627131829586","0.0191182769032634"
"924","-1.0726812769998","CVM","0.99","0.5","0","10000","0.005","0.0581748485565186","0.514169863796395","-0.0344225694298822"
"925","-1.33042580628085","Langousis","0.99","0.5","0","10000","0.001","2.84820985794067","0.583428730154392","-0.0990697534137636"
"926","-1.44032280181287","Residuals","0.99","0.5","0","10000","0.001","0.325609922409058","0.615157644828439","-0.113917313929992"
"927","-1.05919801482622","AD","0.99","0.5","0","10000","0.001","0.0274422168731689","0.531972200896941","-0.076054917270567"
"928","-1.05919801482622","CVM","0.99","0.5","0","10000","0.001","0.0239338874816895","0.531972200896941","-0.076054917270567"
"929","-1.7943213678724","Langousis","0.99","0.5","0.15","2000","0.1","0.412811040878296","0.731435659729056","-0.209727162370702"
"930","-1.32585358590463","Residuals","0.99","0.5","0.15","2000","0.1","0.0519211292266846","0.567222087235908","-0.15370397344646"
"931","-1.06781856514285","AD","0.99","0.5","0.15","2000","0.1","0.0102789402008057","0.494128411780425","-0.118054586488527"
"932","-1.06781856514285","CVM","0.99","0.5","0.15","2000","0.1","0.0155141353607178","0.494128411780425","-0.118054586488527"
"933","-1.89197524423232","Langousis","0.99","0.5","0.15","2000","0.05","0.452265977859497","0.72230881879265","-0.702349586382863"
"934","-2.22634787404084","Residuals","0.99","0.5","0.15","2000","0.05","0.0367350578308105","1.30703956161021","-1.47354776758484"
"935","-1.03538182230591","AD","0.99","0.5","0.15","2000","0.05","0.0152978897094727","0.416871318770726","0.10209089556431"
"936","-1.03538182230591","CVM","0.99","0.5","0.15","2000","0.05","0.0108718872070312","0.416871318770726","0.10209089556431"
"937","-1.22097852725735","Langousis","0.99","0.5","0.15","2000","0.005","0.450468063354492","0.553338769385188","-0.0770440217897909"
"938","-1.39751600554615","Residuals","0.99","0.5","0.15","2000","0.005","0.0544219017028809","0.600950052747306","-0.100053249826736"
"939","-0.986908553983786","AD","0.99","0.5","0.15","2000","0.005","0.0157039165496826","0.499320758264823","-0.0433332700439911"
"940","-0.986908553983786","CVM","0.99","0.5","0.15","2000","0.005","0.0129477977752686","0.499320758264823","-0.0433332700439911"
"941","-1.36050307492013","Langousis","0.99","0.5","0.15","2000","0.001","0.432147979736328","0.61291133299244","-0.0420799128165281"
"942","-2.22634787404084","Residuals","0.99","0.5","0.15","2000","0.001","0.0363090038299561","1.56138264474229","-1.90178534903867"
"943","-1.0620133059456","AD","0.99","0.5","0.15","2000","0.001","0.0156440734863281","0.572374765712329","-0.0148821545734848"
"944","-1.0620133059456","CVM","0.99","0.5","0.15","2000","0.001","0.0124099254608154","0.572374765712329","-0.0148821545734848"
"945","-0.95138203246081","Langousis","0.99","0.5","0.15","10000","0.1","2.80629301071167","0.445532981988208","0.0325751249675079"
"946","-0.927643387359086","Residuals","0.99","0.5","0.15","10000","0.1","0.352034091949463","0.445222022911002","0.0336662215694482"
"947","-1.02621231540355","AD","0.99","0.5","0.15","10000","0.1","0.0270540714263916","0.468549237930093","0.00702005360900981"
"948","-1.02621231540355","CVM","0.99","0.5","0.15","10000","0.1","0.0256600379943848","0.468549237930093","0.00702005360900981"
"949","-1.12153803446772","Langousis","0.99","0.5","0.15","10000","0.05","2.75685501098633","0.481930219078772","0.0220822392152339"
"950","-1.20775191989728","Residuals","0.99","0.5","0.15","10000","0.05","0.297244071960449","0.49749131197834","0.0128947608202387"
"951","-0.946044605858404","AD","0.99","0.5","0.15","10000","0.05","2.93935799598694","0.466680286402176","0.0396240445043901"
"952","-0.959903572624711","CVM","0.99","0.5","0.15","10000","0.05","2.87802982330322","0.46775288874989","0.0359807103528701"
"953","-1.40591608043768","Langousis","0.99","0.5","0.15","10000","0.005","2.94157910346985","0.561319347638074","-0.0109078804538978"
"954","-0.529767123669327","Residuals","0.99","0.5","0.15","10000","0.005","0.420321226119995","0.321680843196407","0.260422216463638"
"955","-0.265753192940928","AD","0.99","0.5","0.15","10000","0.005","12.6524438858032","0.27518858887297","0.456451898773293"
"956","-0.615767295653709","CVM","0.99","0.5","0.15","10000","0.005","9.75566601753235","0.38220213918033","0.168114002424969"
"957","-1.22937804178362","Langousis","0.99","0.5","0.15","10000","0.001","2.77675700187683","0.517304762820953","0.0196061809671835"
"958","-1.47133941447703","Residuals","0.99","0.5","0.15","10000","0.001","0.322349786758423","0.406537351275222","-0.441201154600997"
"959","-0.920757285573575","AD","0.99","0.5","0.15","10000","0.001","4.13822793960571","0.48935708737091","0.0469170961778655"
"960","-1.05129341112803","CVM","0.99","0.5","0.15","10000","0.001","0.0312941074371338","0.505158787364021","0.0315583893361796"
"961","-1.66108330408237","Langousis","0.99","5","-0.15","2000","0.1","0.431602001190186","0.57986972734595","0.1444235260802"
"962","-2.22634787404084","Residuals","0.99","5","-0.15","2000","0.1","0.0404970645904541","1.62891278068107","-2.19584439954288"
"963","-0.674083893945655","AD","0.99","5","-0.15","2000","0.1","0.955471992492676","0.275013951207309","0.739478682535494"
"964","-0.686397669968004","CVM","0.99","5","-0.15","2000","0.1","0.907064914703369","0.286290768738916","0.708555912252102"
"965","-1.43200316927086","Langousis","0.99","5","-0.15","2000","0.05","0.428420066833496","0.495772919501082","0.435636718444317"
"966","-1.43079551114673","Residuals","0.99","5","-0.15","2000","0.05","0.103833913803101","0.4969065312251","0.435070010569072"
"967","-0.0672934371470797","AD","0.99","5","-0.15","2000","0.05","1.54446196556091","3.98206963743202","0.0111445163266846"
"968","-0.180368585588167","CVM","0.99","5","-0.15","2000","0.05","1.50580310821533","2.79036335494144","0.268278337979515"
"969","-2.10265967209771","Langousis","0.99","5","-0.15","2000","0.005","0.447616100311279","0.65224490944075","0.18137012524052"
"970","-1.40642235609382","Residuals","0.99","5","-0.15","2000","0.005","0.0546631813049316","0.508802877662924","0.376582484403392"
"971","-0.475352430344298","AD","0.99","5","-0.15","2000","0.005","1.15874099731445","0.236655500524172","1.50986946005504"
"972","-0.986232618240865","CVM","0.99","5","-0.15","2000","0.005","0.0768210887908936","0.351454819810951","0.702215250539073"
"973","-1.64283733286622","Langousis","0.99","5","-0.15","2000","0.001","0.451161861419678","0.568543779877288","0.171836801370593"
"974","-1.59859871938456","Residuals","0.99","5","-0.15","2000","0.001","0.0570969581604004","0.550292115272357","0.189525688654458"
"975","-0.108897850250929","AD","0.99","5","-0.15","2000","0.001","1.5689651966095","4.04044251432207","-0.57449573880999"
"976","-1.00014939613434","CVM","0.99","5","-0.15","2000","0.001","0.173240900039673","0.419934381825555","0.43340432440612"
"977","-1.31418883251351","Langousis","0.99","5","-0.15","10000","0.1","2.74538803100586","0.458454776105192","0.329234604403564"
"978","0.0730295344436698","Residuals","0.99","5","-0.15","10000","0.1","0.355747938156128","6.42969155376189","-0.420378059417317"
"979","-0.0210501654810957","AD","0.99","5","-0.15","10000","0.1","13.6949510574341","5.86414294850097","-0.357819669508365"
"980","-0.0210501654810957","CVM","0.99","5","-0.15","10000","0.1","4.52702409823736","5.86414294850097","-0.357819669508365"
"981","-1.39487936265179","Langousis","0.99","5","-0.15","10000","0.05","2.86850214004517","0.494217686095342","0.313382014773272"
"982","0.0934427312086519","Residuals","0.99","5","-0.15","10000","0.05","0.398342132568359","5.2084514984072","-0.299316219274175"
"983","-0.0577144033127643","AD","0.99","5","-0.15","10000","0.05","13.2578468322754","4.15047356086258","-0.13647046266781"
"984","-0.0764571818638946","CVM","0.99","5","-0.15","10000","0.05","13.021378993988","3.65773821886453","-0.0447123317914035"
"985","-1.4040898287607","Langousis","0.99","5","-0.15","10000","0.005","2.88121700286865","0.479980682952314","0.31507918874201"
"986","0.045160772484226","Residuals","0.99","5","-0.15","10000","0.005","0.404881954193115","4.65524194591047","-0.235252090504644"
"987","-0.0243516788015961","AD","0.99","5","-0.15","10000","0.005","13.5424489974976","4.56374327417761","-0.222464218063547"
"988","-0.0611764956640979","CVM","0.99","5","-0.15","10000","0.005","13.2114791870117","4.05387717792631","-0.154387998966899"
"989","-1.28460736505285","Langousis","0.99","5","-0.15","10000","0.001","2.86670088768005","0.45510962024949","0.337039443927719"
"990","0.07152741416943","Residuals","0.99","5","-0.15","10000","0.001","0.360939025878906","5.04686555070011","-0.204561038265462"
"991","-0.0251243110571338","AD","0.99","5","-0.15","10000","0.001","13.7375679016113","4.65882593353525","-0.158199285900785"
"992","-0.0612755176537778","CVM","0.99","5","-0.15","10000","0.001","13.5087730884552","3.51767644663222","0.0221779117836925"
"993","-1.35743622313665","Langousis","0.99","5","0","2000","0.1","0.458011865615845","0.411184027830121","0.479847029929401"
"994","-1.52113305872584","Residuals","0.99","5","0","2000","0.1","0.0513930320739746","0.468165967417565","0.374956753928774"
"995","-0.108303378248986","AD","0.99","5","0","2000","0.1","1.67416882514954","6.04901234598529","-0.231623697495494"
"996","-0.116787546361683","CVM","0.99","5","0","2000","0.1","1.92556405067444","5.60023665684264","-0.186444541239381"
"997","-1.88312783492706","Langousis","0.99","5","0","2000","0.05","0.435848951339722","0.574665365744589","0.230312865779701"
"998","-2.22634787404084","Residuals","0.99","5","0","2000","0.05","0.0411500930786133","0.725692982189478","0.140913462272955"
"999","-0.287705002769583","AD","0.99","5","0","2000","0.05","1.58227109909058","0.196909688303915","1.89534829382939"
"1000","-0.349460293659115","CVM","0.99","5","0","2000","0.05","1.46806979179382","0.218796051619406","1.63251870106083"
"1001","-1.98937002452839","Langousis","0.99","5","0","2000","0.005","0.422748804092407","0.650567986650644","0.158301561114486"
